data/output/optimization/2/start-temp/0.12/10_0_2_0_6.txt/	0.406003	0.353205	2805	245	100
data/output/optimization/2/iterations-factor/10/10_0_2_0_6.txt/	0.416234	0.36906	9451	270	100
data/output/optimization/2/n-norm/110/10_0_2_0_6.txt/	0.402664	0.340576	2681	245	100
data/output/optimization/2/iterations-factor/20/10_0_2_0_6.txt/	0.425214	0.297844	5336	258	100
data/output/optimization/2/n-norm/50/10_0_2_0_6.txt/	0.415245	0.372633	2733	257	100
data/output/optimization/2/iterations-factor/40/10_0_2_0_6.txt/	0.425814	0.368593	2758	272	100
data/output/optimization/2/start-temp/0.1/10_0_2_0_6.txt/	0.42793	0.370533	2758	272	100
data/output/optimization/2/n-norm/140/10_0_2_0_6.txt/	0.403616	0.383416	2670	247	100
data/output/optimization/2/n-norm/80/10_0_2_0_6.txt/	0.414286	0.361732	2687	267	100
data/output/optimization/2/n-start-gates/45/10_0_2_0_6.txt/	0.36732	0.338649	4272	136	100
data/output/optimization/2/n-norm/30/10_0_2_0_6.txt/	0.436621	0.372945	2914	264	100
data/output/optimization/2/n-norm/120/10_0_2_0_6.txt/	0.420033	0.367138	2836	263	100
data/output/optimization/2/iterations-factor/50/10_0_2_0_6.txt/	0.452359	0.341354	2544	270	100
data/output/optimization/2/iterations-factor/80/10_0_2_0_6.txt/	0.443406	0.416479	1555	277	100
data/output/optimization/2/start-temp/0.04/10_0_1_0_8.txt/	0.0422365	0.0323643	335	258	100
data/output/optimization/2/start-temp/0.06/10_0_1_0_8.txt/	0.0342153	0.0310929	248	227	100
data/output/optimization/2/iterations-factor/60/10_0_2_0_6.txt/	0.459642	0.401263	2064	285	100
data/output/optimization/2/start-temp/0.02/10_0_1_0_8.txt/	0.0498416	0.0401811	409	262	100
data/output/optimization/2/iterations-factor/70/10_0_2_0_6.txt/	0.460633	0.387995	1837	280	100
data/output/optimization/2/start-temp/0.12/10_0_1_0_8.txt/	0.0343781	0.0288141	275	261	100
data/output/optimization/2/iterations-factor/90/10_0_2_0_6.txt/	0.46757	0.409837	1474	264	100
data/output/optimization/2/start-temp/0.08/10_0_1_0_8.txt/	0.03896	0.037078	277	259	100
data/output/optimization/2/start-temp/0.16/10_0_1_0_8.txt/	0.0396298	0.0301941	288	261	100
data/output/optimization/2/start-temp/0.1/10_0_1_0_8.txt/	0.0424248	0.0410575	300	284	100
data/output/optimization/2/iterations-factor/100/10_0_2_0_6.txt/	0.474254	0.398291	1391	261	100
data/output/optimization/2/iterations-factor/20/10_0_1_0_8.txt/	0.034127	0.0292325	300	261	100
data/output/optimization/2/iterations-factor/30/10_0_1_0_8.txt/	0.037368	0.0346712	285	265	100
data/output/optimization/2/n-norm/100/10_0_2_0_6.txt/	0.468174	0.401903	2688	284	100
data/output/optimization/2/iterations-factor/10/10_0_1_0_8.txt/	0.0392293	0.0324671	431	279	100
data/output/optimization/2/iterations-factor/30/10_0_2_0_6.txt/	0.491919	0.459178	4084	298	100
data/output/optimization/2/start-temp/0.2/10_0_1_0_8.txt/	0.0563875	0.0428966	420	299	100
data/output/optimization/2/iterations-factor/50/10_0_1_0_8.txt/	0.0378728	0.0349561	281	268	100
data/output/optimization/2/iterations-factor/40/10_0_1_0_8.txt/	0.0388212	0.037093	300	284	100
data/output/optimization/2/n-norm/130/10_0_2_0_6.txt/	0.474276	0.399299	3212	282	100
data/output/optimization/2/iterations-factor/60/10_0_1_0_8.txt/	0.0363964	0.0348455	274	265	100
data/output/optimization/2/iterations-factor/70/10_0_1_0_8.txt/	0.037299	0.0374476	279	269	100
data/output/optimization/2/iterations-factor/120/10_0_2_0_6.txt/	0.49854	0.441089	1230	255	100
data/output/optimization/2/n-norm/40/10_0_2_0_6.txt/	0.499448	0.426977	3355	297	100
data/output/optimization/2/iterations-factor/110/10_0_2_0_6.txt/	0.500736	0.476157	1319	281	100
data/output/optimization/2/iterations-factor/130/10_0_2_0_6.txt/	0.506334	0.451437	1228	278	100
data/output/optimization/2/iterations-factor/80/10_0_1_0_8.txt/	0.0366111	0.0345232	276	267	100
data/output/optimization/2/iterations-factor/150/10_0_2_0_6.txt/	0.507714	0.571397	1118	258	100
data/output/optimization/2/iterations-factor/90/10_0_1_0_8.txt/	0.0370673	0.0348365	273	265	100
data/output/optimization/2/iterations-factor/100/10_0_1_0_8.txt/	0.0374627	0.0356202	271	263	100
data/output/optimization/2/iterations-factor/110/10_0_1_0_8.txt/	0.0382562	0.0384006	281	271	100
data/output/optimization/2/n-norm/60/10_0_2_0_6.txt/	0.503195	0.425984	3345	313	100
data/output/optimization/2/start-temp/0.08/10_0_2_0_6.txt/	0.524211	0.500947	3552	251	100
data/output/optimization/2/n-start-gates/30/10_0_1_0_8.txt/	0.00651513	0.00523366	175	139	100
data/output/optimization/2/n-start-gates/25/10_0_1_0_8.txt/	0.00706292	0.00569901	222	160	100
data/output/optimization/2/n-start-gates/20/10_0_1_0_8.txt/	0.00717926	0.00636266	260	129	100
data/output/optimization/2/iterations-factor/130/10_0_1_0_8.txt/	0.0374686	0.0368696	272	265	100
data/output/optimization/2/n-norm/30/10_0_1_0_8.txt/	0.0379479	0.0305327	289	270	100
data/output/optimization/2/iterations-factor/150/10_0_1_0_8.txt/	0.0379666	0.0368397	280	274	100
data/output/optimization/2/iterations-factor/120/10_0_1_0_8.txt/	0.038048	0.0370363	277	268	100
data/output/optimization/2/iterations-factor/140/10_0_1_0_8.txt/	0.0380784	0.0365406	281	275	100
data/output/optimization/2/n-start-gates/15/10_0_1_0_8.txt/	0.0122498	0.0148303	621	124	100
data/output/optimization/2/n-norm/60/10_0_1_0_8.txt/	0.0341199	0.0321698	260	253	100
data/output/optimization/2/n-norm/50/10_0_1_0_8.txt/	0.0346816	0.033322	254	242	100
data/output/optimization/2/n-norm/40/10_0_1_0_8.txt/	0.0358251	0.0310278	262	248	100
data/output/optimization/2/n-norm/80/10_0_1_0_8.txt/	0.0369521	0.036269	286	272	100
data/output/optimization/2/n-start-gates/35/10_0_1_0_8.txt/	0.00772926	0.00736959	184	168	100
data/output/optimization/2/n-norm/90/10_0_1_0_8.txt/	0.0384011	0.0360029	310	296	100
data/output/optimization/2/n-norm/70/10_0_1_0_8.txt/	0.0384259	0.0357381	260	250	100
data/output/optimization/2/n-start-gates/40/10_0_1_0_8.txt/	0.00979189	0.00723788	200	184	100
data/output/optimization/2/pid/0.0/10_0_1_0_8.txt/	0.0101054	0.00888042	244	198	100
data/output/optimization/2/n-start-gates/45/10_0_1_0_8.txt/	0.0129808	0.0102988	227	212	100
data/output/optimization/2/n-start-gates/50/10_0_1_0_8.txt/	0.0150951	0.0137299	236	228	100
data/output/optimization/2/n-norm/120/10_0_1_0_8.txt/	0.0357267	0.0344195	286	276	100
data/output/optimization/2/n-norm/100/10_0_1_0_8.txt/	0.0359762	0.0341836	288	271	100
data/output/optimization/2/n-norm/110/10_0_1_0_8.txt/	0.0360575	0.0376525	289	278	100
data/output/optimization/2/n-norm/130/10_0_1_0_8.txt/	0.0361941	0.0343331	278	268	100
data/output/optimization/2/pid/0.3/10_0_1_0_8.txt/	0.00658937	0.00522978	179	143	100
data/output/optimization/2/pid/0.4/10_0_1_0_8.txt/	0.00660041	0.00605446	179	140	100
data/output/optimization/2/pid/0.2/10_0_1_0_8.txt/	0.00711779	0.00670299	197	168	100
data/output/optimization/2/pid/0.1/10_0_1_0_8.txt/	0.00727119	0.00553335	200	175	100
data/output/optimization/2/pid/0.5/10_0_1_0_8.txt/	0.00774733	0.00669855	220	133	100
data/output/optimization/2/iterations-factor/140/10_0_2_0_6.txt/	0.541138	0.485112	1181	281	100
data/output/optimization/2/n-start-gates/55/10_0_1_0_8.txt/	0.0205971	0.016979	263	258	100
data/output/optimization/2/n-start-gates/60/10_0_1_0_8.txt/	0.0248655	0.0246325	268	262	100
data/output/optimization/2/n-norm/140/10_0_1_0_8.txt/	0.0359129	0.0341424	266	256	100
data/output/optimization/2/n-start-gates/40/10_0_2_0_6.txt/	0.497	0.496072	6659	129	100
data/output/optimization/2/n-norm/90/10_0_2_0_6.txt/	0.540525	0.452966	2827	262	100
data/output/optimization/2/start-temp/0.16/10_0_2_0_6.txt/	0.564198	0.450867	4058	238	100
data/output/optimization/2/simple/10_0_1_0_8.txt/	0.0364894	0.0361843	282	268	100
data/output/optimization/2//10_0_1_0_8.txt/	0.0365606	0.0358699	286	272	100
data/output/optimization/2/no-perms/10_0_1_0_8.txt/	0.0391537	0.0332404	295	274	100
data/output/optimization/2/pid/0.0/10_0_2_0_6.txt/	0.554161	0.492425	10424	126	100
data/output/optimization/2/pid/0.1/10_0_2_0_6.txt/	0.560962	0.553934	10456	121	100
data/output/optimization/2/iterations-factor/130/10_1_3_0_7.txt/	0.12258	0.104538	315	180	100
data/output/optimization/2/iterations-factor/70/10_1_3_0_7.txt/	0.125148	0.108783	493	191	100
data/output/optimization/2/start-temp/0.08/10_1_3_0_7.txt/	0.139243	0.119768	852	204	100
data/output/optimization/2/iterations-factor/120/10_1_3_0_7.txt/	0.134696	0.097337	363	196	100
data/output/optimization/2/iterations-factor/80/10_1_3_0_7.txt/	0.136419	0.10852	477	194	100
data/output/optimization/2/iterations-factor/60/10_1_3_0_7.txt/	0.137119	0.113778	628	186	100
data/output/optimization/2/iterations-factor/110/10_1_3_0_7.txt/	0.138692	0.11926	394	188	100
data/output/optimization/2/iterations-factor/140/10_1_3_0_7.txt/	0.139654	0.113661	347	188	100
data/output/optimization/2/iterations-factor/90/10_1_3_0_7.txt/	0.144115	0.117382	464	207	100
data/output/optimization/2/iterations-factor/50/10_1_3_0_7.txt/	0.144992	0.120021	789	207	100
data/output/optimization/2/iterations-factor/100/10_1_3_0_7.txt/	0.145963	0.124412	439	199	100
data/output/optimization/2/iterations-factor/150/10_1_3_0_7.txt/	0.139192	0.118781	340	184	100
data/output/optimization/2/iterations-factor/30/10_1_3_0_7.txt/	0.154262	0.129376	1189	198	100
data/output/optimization/2/iterations-factor/20/10_1_3_0_7.txt/	0.159514	0.140664	1770	210	100
data/output/optimization/2/start-temp/0.1/10_1_3_0_7.txt/	0.169562	0.134608	1076	220	100
data/output/optimization/2/start-temp/0.06/10_1_3_0_7.txt/	0.172144	0.150703	1007	210	100
data/output/optimization/2/n-norm/30/10_1_3_0_7.txt/	0.155198	0.113365	941	202	100
data/output/optimization/2/iterations-factor/40/10_1_3_0_7.txt/	0.169684	0.136814	1076	220	100
data/output/optimization/2/n-norm/40/10_1_3_0_7.txt/	0.161904	0.138934	989	225	100
data/output/optimization/2/n-norm/50/10_1_3_0_7.txt/	0.166294	0.119382	1021	215	100
data/output/optimization/2/n-norm/70/10_1_3_0_7.txt/	0.16949	0.140566	919	218	100
data/output/optimization/2/iterations-factor/10/10_1_3_0_7.txt/	0.191586	0.157912	4159	217	100
data/output/optimization/2/n-norm/80/10_1_3_0_7.txt/	0.165908	0.130416	1062	219	100
data/output/optimization/2/n-norm/90/10_1_3_0_7.txt/	0.160884	0.130365	1013	223	100
data/output/optimization/2/n-norm/110/10_1_3_0_7.txt/	0.162496	0.132148	1009	217	100
data/output/optimization/2/n-norm/60/10_1_3_0_7.txt/	0.1885	0.142334	948	211	100
data/output/optimization/2/n-norm/100/10_1_3_0_7.txt/	0.168929	0.153579	978	212	100
data/output/optimization/2/start-temp/0.12/10_1_3_0_7.txt/	0.21245	0.183707	1401	221	100
data/output/optimization/2/no-perms/10_0_2_0_6.txt/	0.389099	0.352059	2515	242	100
data/output/optimization/2/pid/0.2/10_0_2_0_6.txt/	0.614915	0.52268	11835	114	100
data/output/optimization/2/n-start-gates/55/10_1_3_0_7.txt/	0.0839173	0.0808876	813	153	100
data/output/optimization/2/n-start-gates/45/10_1_3_0_7.txt/	0.0952083	0.099993	1158	130	100
data/output/optimization/2/n-start-gates/40/10_1_3_0_7.txt/	0.0969803	0.0826296	1351	119	100
data/output/optimization/2/n-start-gates/60/10_1_3_0_7.txt/	0.089013	0.068087	756	160	100
data/output/optimization/2/n-start-gates/50/10_1_3_0_7.txt/	0.0900976	0.0788013	961	128	100
data/output/optimization/2/start-temp/0.12/10_0_2_0_5.txt/	0.0499097	0.0441918	299	210	100
data/output/optimization/2/simple/10_0_2_0_6.txt/	0.432325	0.368447	2782	273	100
data/output/optimization/2/n-norm/120/10_1_3_0_7.txt/	0.154268	0.131697	923	210	100
data/output/optimization/2/start-temp/0.16/10_0_2_0_5.txt/	0.0492912	0.0406276	302	167	100
data/output/optimization/2/start-temp/0.08/10_0_2_0_5.txt/	0.0626451	0.0501257	386	196	100
data/output/optimization/2//10_0_2_0_6.txt/	0.425684	0.36714	2758	272	100
data/output/optimization/2/n-start-gates/35/10_0_2_0_6.txt/	0.786941	0.757837	9938	121	100
data/output/optimization/2/n-start-gates/35/10_1_3_0_7.txt/	0.126912	0.115502	2056	110	100
data/output/optimization/2/start-temp/0.1/10_0_2_0_5.txt/	0.0693683	0.0576522	303	199	100
data/output/optimization/2/n-start-gates/30/10_0_2_0_6.txt/	0.798958	0.746737	15973	107	100
data/output/optimization/2/start-temp/0.06/10_0_2_0_5.txt/	0.0881647	0.0755467	531	196	100
data/output/optimization/2/pid/0.1/10_1_3_0_7.txt/	0.129656	0.142191	2537	112	100
data/output/optimization/2/n-norm/130/10_1_3_0_7.txt/	0.170696	0.132334	1031	225	100
data/output/optimization/2/n-norm/140/10_1_3_0_7.txt/	0.164934	0.131097	1024	211	100
data/output/optimization/2/iterations-factor/10/10_0_2_0_5.txt/	0.0571801	0.0478101	765	212	100
data/output/optimization/2/start-temp/0.2/10_0_2_0_5.txt/	0.0748879	0.0686407	509	185	100
data/output/optimization/2/start-temp/0.04/10_0_2_0_5.txt/	0.11642	0.110556	759	198	100
data/output/optimization/2/pid/0.0/10_1_3_0_7.txt/	0.156705	0.157095	3038	119	100
data/output/optimization/2/iterations-factor/50/10_0_2_0_5.txt/	0.0570149	0.0489547	293	211	100
data/output/optimization/2/n-start-gates/30/10_1_3_0_7.txt/	0.167456	0.15531	3465	112	100
data/output/optimization/2/iterations-factor/30/10_0_2_0_5.txt/	0.0572841	0.0453063	389	214	100
data/output/optimization/2/iterations-factor/20/10_0_2_0_5.txt/	0.0578129	0.0495918	483	213	100
data/output/optimization/2/pid/0.2/10_1_3_0_7.txt/	0.148228	0.169736	2948	115	100
data/output/optimization/2/iterations-factor/60/10_0_2_0_5.txt/	0.0499191	0.0347331	257	189	100
data/output/optimization/2/iterations-factor/40/10_0_2_0_5.txt/	0.062164	0.0513467	303	199	100
data/output/optimization/2/iterations-factor/80/10_0_2_0_5.txt/	0.0515254	0.0349126	236	192	100
data/output/optimization/2/iterations-factor/100/10_0_2_0_5.txt/	0.052431	0.0392221	224	189	100
data/output/optimization/2/iterations-factor/70/10_0_2_0_5.txt/	0.0538457	0.0416253	256	199	100
data/output/optimization/2/iterations-factor/90/10_0_2_0_5.txt/	0.0575826	0.0459012	252	198	100
data/output/optimization/2/pid/0.3/10_1_3_0_7.txt/	0.175827	0.16553	3619	113	100
data/output/optimization/2/iterations-factor/120/10_0_2_0_5.txt/	0.0567562	0.0455506	235	195	100
data/output/optimization/2/iterations-factor/130/10_0_2_0_5.txt/	0.0579919	0.0495361	235	195	100
data/output/optimization/2/iterations-factor/110/10_0_2_0_5.txt/	0.0580675	0.0539993	236	198	100
data/output/optimization/2/n-norm/30/10_0_2_0_5.txt/	0.05414	0.0430173	308	180	100
data/output/optimization/2/n-start-gates/20/10_0_2_0_5.txt/	0.0247379	0.0292558	824	117	100
data/output/optimization/2/n-start-gates/25/10_0_2_0_5.txt/	0.0211444	0.0220752	554	109	100
data/output/optimization/2/start-temp/0.02/10_0_2_0_5.txt/	0.162981	0.117844	1098	226	100
data/output/optimization/2/iterations-factor/150/10_0_2_0_5.txt/	0.0746084	0.0671149	248	199	100
data/output/optimization/2/n-start-gates/30/10_0_2_0_5.txt/	0.0272481	0.0196927	476	123	100
data/output/optimization/2/n-norm/50/10_0_2_0_5.txt/	0.0575666	0.0521134	319	203	100
data/output/optimization/2//10_1_3_0_7.txt/	0.178204	0.139923	1062	219	100
data/output/optimization/2/n-start-gates/15/10_0_2_0_5.txt/	0.0380063	0.0416825	1843	108	100
data/output/optimization/2/start-temp/0.06/10_0_2_0_6.txt/	0.930806	0.862383	6084	259	100
data/output/optimization/2/iterations-factor/140/10_0_2_0_5.txt/	0.0787726	0.0675797	235	199	100
data/output/optimization/2/n-norm/40/10_0_2_0_5.txt/	0.0595256	0.045215	346	207	100
data/output/optimization/2/pid/0.4/10_1_3_0_7.txt/	0.190688	0.206051	4275	101	100
data/output/optimization/2/n-start-gates/40/10_0_2_0_5.txt/	0.021297	0.0164093	311	123	100
data/output/optimization/2/n-norm/80/10_0_2_0_5.txt/	0.051663	0.0414124	287	193	100
data/output/optimization/2/n-start-gates/50/10_0_2_0_5.txt/	0.0215896	0.0171441	245	138	100
data/output/optimization/2/n-start-gates/35/10_0_2_0_5.txt/	0.0216936	0.0199404	368	123	100
data/output/optimization/2/n-start-gates/45/10_0_2_0_5.txt/	0.0222553	0.0217668	291	132	100
data/output/optimization/2/n-norm/60/10_0_2_0_5.txt/	0.0527304	0.0411348	302	189	100
data/output/optimization/2/n-norm/70/10_0_2_0_5.txt/	0.0580611	0.0481107	339	212	100
data/output/optimization/2/pid/0.1/10_0_2_0_5.txt/	0.019589	0.0186723	402	125	100
data/output/optimization/2/no-perms/10_1_3_0_7.txt/	0.190327	0.152759	1172	231	100
data/output/optimization/2/n-norm/140/10_0_2_0_5.txt/	0.0530986	0.0428488	304	203	100
data/output/optimization/2/n-norm/90/10_0_2_0_5.txt/	0.0531454	0.0459776	298	196	100
data/output/optimization/2/n-start-gates/55/10_0_2_0_5.txt/	0.0245618	0.0206419	240	151	100
data/output/optimization/2/n-norm/100/10_0_2_0_5.txt/	0.0550106	0.0489771	302	198	100
data/output/optimization/2/pid/0.2/10_0_2_0_5.txt/	0.0175592	0.0180889	371	119	100
data/output/optimization/2/n-norm/130/10_0_2_0_5.txt/	0.0576868	0.0472155	310	206	100
data/output/optimization/2/pid/0.0/10_0_2_0_5.txt/	0.0293904	0.0244803	582	139	100
data/output/optimization/2/n-start-gates/60/10_0_2_0_5.txt/	0.0294266	0.0227822	261	174	100
data/output/optimization/2/start-temp/0.16/10_1_3_0_7.txt/	0.400411	0.33516	2339	182	100
data/output/optimization/2/n-norm/120/10_0_2_0_5.txt/	0.0600125	0.0460493	323	213	100
data/output/optimization/2/n-norm/110/10_0_2_0_5.txt/	0.0601706	0.0465742	326	206	100
data/output/optimization/2/pid/0.3/10_0_2_0_5.txt/	0.0203398	0.0155195	444	122	100
data/output/optimization/2/n-start-gates/25/10_1_3_0_7.txt/	0.251574	0.256091	5628	102	100
data/output/optimization/2/pid/0.4/10_0_2_0_5.txt/	0.0251022	0.0226226	570	114	100
data/output/optimization/2/pid/0.5/10_0_2_0_5.txt/	0.0259168	0.0222814	642	113	100
data/output/optimization/2/start-temp/0.04/10_1_3_0_7.txt/	0.421494	0.355228	2703	230	100
data/output/optimization/2/simple/10_0_2_0_5.txt/	0.0490889	0.0397049	275	188	100
data/output/optimization/2/simple/10_1_3_0_7.txt/	0.250431	0.23549	1713	194	100
data/output/optimization/2//10_0_2_0_5.txt/	0.0588383	0.0484302	284	193	100
data/output/optimization/2/no-perms/10_0_2_0_5.txt/	0.0592788	0.0470799	374	212	100
data/output/optimization/2/pid/0.3/10_0_2_0_6.txt/	0.796211	0.743042	16025	107	100
data/output/optimization/2/pid/0.5/10_1_3_0_7.txt/	0.289609	0.254386	7099	105	100
data/output/optimization/2/iterations-factor/150/10_2_3_0_7.txt/	0.0747597	0.0604938	306	274	100
data/output/optimization/2/iterations-factor/20/10_2_3_0_7.txt/	0.0853297	0.0600615	1083	315	100
data/output/optimization/2/iterations-factor/50/10_2_3_0_7.txt/	0.0854664	0.0743297	499	306	100
data/output/optimization/2/start-temp/0.08/10_2_3_0_7.txt/	0.0973697	0.0668461	705	363	100
data/output/optimization/2/iterations-factor/120/10_2_3_0_7.txt/	0.0774353	0.0638818	326	279	100
data/output/optimization/2/iterations-factor/80/10_2_3_0_7.txt/	0.0785657	0.0544789	386	285	100
data/output/optimization/2/iterations-factor/110/10_2_3_0_7.txt/	0.080649	0.0653604	377	308	100
data/output/optimization/2/iterations-factor/100/10_2_3_0_7.txt/	0.0821412	0.0703024	379	304	100
data/output/optimization/2/iterations-factor/30/10_2_3_0_7.txt/	0.0934826	0.06702	845	348	100
data/output/optimization/2/iterations-factor/130/10_2_3_0_7.txt/	0.0838762	0.0689666	337	287	100
data/output/optimization/2/iterations-factor/70/10_2_3_0_7.txt/	0.0851471	0.0672716	448	307	100
data/output/optimization/2/iterations-factor/90/10_2_3_0_7.txt/	0.0861742	0.0681104	388	305	100
data/output/optimization/2/start-temp/0.16/10_2_3_0_7.txt/	0.096513	0.0757225	781	289	100
data/output/optimization/2/iterations-factor/60/10_2_3_0_7.txt/	0.0866732	0.0722814	473	321	100
data/output/optimization/2/start-temp/0.1/10_2_3_0_7.txt/	0.0988035	0.0892883	735	370	100
data/output/optimization/2/iterations-factor/40/10_2_3_0_7.txt/	0.0988721	0.0894266	735	370	100
data/output/optimization/2/start-temp/0.06/10_2_3_0_7.txt/	0.110476	0.0793394	809	364	100
data/output/optimization/2/iterations-factor/10/10_2_3_0_7.txt/	0.101617	0.0670273	2139	350	100
data/output/optimization/2/start-temp/0.12/10_2_3_0_7.txt/	0.101835	0.082209	781	334	100
data/output/optimization/2/iterations-factor/140/10_2_3_0_7.txt/	0.0950775	0.0812003	335	289	100
data/output/optimization/2/n-norm/30/10_2_3_0_7.txt/	0.0871933	0.0616497	636	333	100
data/output/optimization/2/n-norm/50/10_2_3_0_7.txt/	0.0887888	0.0650553	621	341	100
data/output/optimization/2/n-norm/70/10_2_3_0_7.txt/	0.0854135	0.0694232	632	312	100
data/output/optimization/2/n-norm/40/10_2_3_0_7.txt/	0.098034	0.0807523	679	344	100
data/output/optimization/2/n-norm/60/10_2_3_0_7.txt/	0.0884513	0.0610647	653	324	100
data/output/optimization/2/n-norm/80/10_2_3_0_7.txt/	0.0982301	0.0893837	728	367	100
data/output/optimization/2/n-norm/90/10_2_3_0_7.txt/	0.0914741	0.0599239	725	369	100
data/output/optimization/2/n-norm/100/10_2_3_0_7.txt/	0.0868437	0.0630619	696	330	100
data/output/optimization/2/n-norm/110/10_2_3_0_7.txt/	0.0870376	0.0615934	714	353	100
data/output/optimization/2/n-start-gates/40/10_2_3_0_7.txt/	0.0459228	0.0436422	691	238	100
data/output/optimization/2/start-temp/0.2/10_2_3_0_7.txt/	0.146439	0.100079	1054	355	100
data/output/optimization/2/n-start-gates/45/10_2_3_0_7.txt/	0.0475438	0.0440656	631	252	100
data/output/optimization/2/n-start-gates/30/10_2_3_0_7.txt/	0.0513569	0.044426	1135	172	100
data/output/optimization/2/pid/0.2/10_2_3_0_7.txt/	0.0417227	0.0410626	897	190	100
data/output/optimization/2/n-norm/120/10_2_3_0_7.txt/	0.0929036	0.0723159	713	323	100
data/output/optimization/2/n-start-gates/35/10_2_3_0_7.txt/	0.0551013	0.058112	950	207	100
data/output/optimization/2/pid/0.1/10_2_3_0_7.txt/	0.0467855	0.0438034	986	228	100
data/output/optimization/2/pid/0.3/10_2_3_0_7.txt/	0.0512315	0.0443843	1139	171	100
data/output/optimization/2/n-start-gates/50/10_2_3_0_7.txt/	0.0531117	0.0464194	605	284	100
data/output/optimization/2/start-temp/0.04/10_2_3_0_7.txt/	0.174033	0.129203	1350	340	100
data/output/optimization/2/n-start-gates/55/10_2_3_0_7.txt/	0.0556687	0.0598707	561	316	100
data/output/optimization/2/n-norm/140/10_2_3_0_7.txt/	0.0878188	0.0629374	711	335	100
data/output/optimization/2/pid/0.0/10_2_3_0_7.txt/	0.0632956	0.0659798	1298	243	100
data/output/optimization/2/n-start-gates/60/10_2_3_0_7.txt/	0.0648208	0.0592468	574	324	100
data/output/optimization/2/n-start-gates/25/10_2_3_0_7.txt/	0.077141	0.0733102	2054	188	100
data/output/optimization/2/n-norm/130/10_2_3_0_7.txt/	0.117276	0.106045	747	356	100
data/output/optimization/2/pid/0.4/10_2_3_0_7.txt/	0.0744789	0.0684332	1764	210	100
data/output/optimization/2/start-temp/0.08/10_2_3_0_1.txt/	0.0834788	0.0707522	470	191	100
data/output/optimization/2//10_2_3_0_7.txt/	0.0970824	0.0890292	728	369	100
data/output/optimization/2/pid/0.5/10_2_3_0_7.txt/	0.108399	0.10306	2819	167	100
data/output/optimization/2/start-temp/0.12/10_2_3_0_1.txt/	0.0940554	0.068011	561	180	100
data/output/optimization/2/start-temp/0.2/10_0_2_0_6.txt/	1.17998	0.995001	7655	202	100
data/output/optimization/2/n-start-gates/20/10_2_3_0_7.txt/	0.128045	0.137572	4400	154	100
data/output/optimization/2/no-perms/10_2_3_0_7.txt/	0.114288	0.0888729	887	381	100
data/output/optimization/2/start-temp/0.1/10_2_3_0_1.txt/	0.107719	0.0874202	618	208	100
data/output/optimization/2/iterations-factor/50/10_2_3_0_1.txt/	0.0779236	0.0543072	384	173	100
data/output/optimization/2/start-temp/0.06/10_2_3_0_1.txt/	0.122123	0.0916073	698	214	100
data/output/optimization/2/iterations-factor/20/10_2_3_0_1.txt/	0.0923202	0.0734271	939	184	100
data/output/optimization/2/n-start-gates/20/10_1_3_0_7.txt/	0.498361	0.509093	16407	101	100
data/output/optimization/2/iterations-factor/30/10_2_3_0_1.txt/	0.0936474	0.0687257	675	187	100
data/output/optimization/2/iterations-factor/90/10_2_3_0_1.txt/	0.0846144	0.0727336	283	184	100
data/output/optimization/2/iterations-factor/70/10_2_3_0_1.txt/	0.0851834	0.0693182	340	177	100
data/output/optimization/2/iterations-factor/80/10_2_3_0_1.txt/	0.0885955	0.0678894	313	180	100
data/output/optimization/2/iterations-factor/60/10_2_3_0_1.txt/	0.0888557	0.0661664	351	181	100
data/output/optimization/2/iterations-factor/150/10_2_3_0_1.txt/	0.0814384	0.0575544	232	181	100
data/output/optimization/2/iterations-factor/110/10_2_3_0_1.txt/	0.0859097	0.0663717	253	174	100
data/output/optimization/2/iterations-factor/100/10_2_3_0_1.txt/	0.0960378	0.0819534	306	191	100
data/output/optimization/2/iterations-factor/10/10_2_3_0_1.txt/	0.117674	0.0877413	2302	183	100
data/output/optimization/2/iterations-factor/40/10_2_3_0_1.txt/	0.10786	0.0873999	618	208	100
data/output/optimization/2/iterations-factor/140/10_2_3_0_1.txt/	0.0895669	0.0775413	254	188	100
data/output/optimization/2/n-norm/40/10_2_3_0_1.txt/	0.079752	0.064174	443	179	100
data/output/optimization/2/n-start-gates/25/10_0_2_0_6.txt/	1.18452	1.16334	28943	106	100
data/output/optimization/2/iterations-factor/130/10_2_3_0_1.txt/	0.0929825	0.0851403	265	196	100
data/output/optimization/2/n-norm/50/10_2_3_0_1.txt/	0.0860085	0.0682431	500	196	100
data/output/optimization/2/iterations-factor/120/10_2_3_0_1.txt/	0.0976608	0.0846869	281	187	100
data/output/optimization/2/n-norm/70/10_2_3_0_1.txt/	0.08745	0.083402	475	188	100
data/output/optimization/2/n-norm/30/10_2_3_0_1.txt/	0.102725	0.0845716	596	217	100
data/output/optimization/2/n-norm/60/10_2_3_0_1.txt/	0.104404	0.0875983	487	181	100
data/output/optimization/2/start-temp/0.16/10_2_3_0_1.txt/	0.159018	0.136163	1111	152	100
data/output/optimization/2/n-start-gates/45/10_2_3_0_1.txt/	0.0402525	0.0397352	491	121	100
data/output/optimization/2/n-start-gates/35/10_2_3_0_1.txt/	0.0507943	0.0453828	816	108	100
data/output/optimization/2/n-start-gates/55/10_2_3_0_1.txt/	0.041782	0.0394138	406	130	100
